Pressure,Altitude,Temperature,Dew_point,Wind_direction,Wind_speed
121.7,15221,-59.5,-85,281,45.1
121.6,15226,-59.5,-85,281,44.9
121.5,15231,-59.5,-85,281,44.7
121.4,15236,-59.5,-85,281,44.5
121.3,15241,-59.5,-85,281,44.3
121.2,15246,-59.5,-85,281,44.1
121.1,15251,-59.5,-85,281,43.9
121,15256,-59.4,-85,281,43.7
120.9,15261,-59.4,-85,281,43.5
120.8,15266,-59.4,-85,281,43.3
120.7,15271,-59.4,-85.1,281,43.3
120.6,15276,-59.4,-85.1,281,43.2
120.5,15282,-59.4,-85.1,281,43.2
120.4,15287,-59.4,-85.2,281,43
120.3,15292,-59.4,-85.2,281,43
120.2,15297,-59.4,-85.3,281,43
120.1,15302,-59.3,-85.3,281,42.8
120,15307,-59.2,-85.3,281,42.8
119.9,15311,-59.1,-85.2,281,42.8
119.8,15316,-58.9,-85.2,281,42.8
119.7,15322,-58.8,-85.2,281,42.8
119.6,15327,-58.8,-85.2,280,42.8
119.5,15332,-58.8,-85.3,280,42.8
119.4,15338,-58.8,-85.3,280,42.8
119.3,15343,-58.9,-85.4,280,42.6
119.2,15348,-58.9,-85.4,280,42.6
119.1,15353,-58.9,-85.5,280,42.6
119,15359,-59,-85.5,280,42.6
118.9,15368,-59,-85.5,279,42.6
118.8,15373,-59,-85.5,279,42.6
118.7,15377,-59.1,-85.5,279,42.6
118.6,15382,-59.1,-85.5,279,42.4
118.5,15387,-59.1,-85.5,279,42.4
118.4,15393,-59.2,-85.6,278,42.2
118.3,15398,-59.2,-85.6,278,42.2
118.2,15404,-59.2,-85.6,278,42
118.1,15409,-59.2,-85.6,278,42
118,15415,-59.3,-85.6,278,41.8
117.9,15420,-59.3,-85.6,278,41.6
117.8,15425,-59.3,-85.6,277,41.6
117.7,15430,-59.3,-85.6,277,41.4
117.6,15435,-59.2,-85.6,277,41.2
117.5,15440,-59.2,-85.5,277,41
117.4,15445,-59.2,-85.5,277,40.8
117.3,15450,-59.2,-85.5,276,40.6
117.2,15456,-59.2,-85.5,276,40.4
117.1,15461,-59.3,-85.5,276,40.2
117,15466,-59.3,-85.5,276,40
116.9,15471,-59.4,-85.5,276,39.8
116.8,15476,-59.4,-85.5,275,39.7
116.7,15481,-59.4,-85.5,275,39.5
116.6,15486,-59.5,-85.5,275,39.3
116.5,15492,-59.5,-85.5,275,39.1
116.4,15497,-59.5,-85.6,274,38.9
116.3,15502,-59.6,-85.6,274,38.7
116.2,15508,-59.6,-85.6,274,38.5
116.1,15513,-59.6,-85.6,273,38.5
116,15522,-59.7,-85.6,273,38.1
115.9,15527,-59.7,-85.6,272,38.1
115.8,15532,-59.7,-85.7,272,37.9
115.7,15537,-59.8,-85.7,272,37.7
115.6,15541,-59.8,-85.7,271,37.7
115.5,15546,-59.8,-85.7,271,37.7
115.4,15551,-59.9,-85.8,271,37.7
115.3,15557,-59.9,-85.8,270,37.5
115.2,15562,-59.9,-85.8,270,37.5
115.1,15567,-59.9,-85.8,270,37.5
115,15573,-60,-85.9,270,37.5
114.9,15578,-60,-85.9,269,37.7
114.8,15584,-60,-85.9,269,37.7
114.7,15589,-60.1,-86,269,37.7
114.6,15594,-60.1,-86,268,37.9
114.5,15604,-60.2,-86,268,38.1
114.4,15609,-60.2,-86.1,268,38.3
114.3,15614,-60.2,-86.1,268,38.3
114.2,15619,-60.3,-86.1,267,38.5
114.1,15624,-60.3,-86.1,267,38.7
114,15629,-60.3,-86.1,267,38.9
113.9,15634,-60.3,-86.1,267,39.1
113.8,15639,-60.3,-86.1,267,39.3
113.7,15644,-60.3,-86.1,267,39.5
113.6,15649,-60.3,-86.2,267,39.7
113.5,15654,-60.3,-86.2,267,39.8
113.4,15664,-60.4,-86.3,267,40.2
113.3,15669,-60.4,-86.3,267,40.4
113.2,15674,-60.5,-86.3,267,40.6
113.1,15679,-60.5,-86.4,267,40.8
113,15684,-60.6,-86.4,267,41
112.9,15689,-60.6,-86.5,267,41.2
112.8,15694,-60.6,-86.6,267,41.4
112.7,15699,-60.7,-86.6,267,41.6
112.6,15708,-60.7,-86.7,268,42
112.5,15714,-60.7,-86.8,268,42.2
112.4,15719,-60.7,-86.8,268,42.2
112.3,15724,-60.5,-86.7,268,42.4
112.2,15729,-60.2,-86.6,268,42.6
112.1,15733,-60,-86.5,269,42.6
112,15738,-60,-86.6,269,42.8
111.9,15742,-59.9,-86.6,269,43
111.8,15752,-59.8,-86.6,270,43.2
111.7,15757,-59.8,-86.6,270,43.2
111.6,15762,-59.7,-86.6,270,43.3
111.5,15767,-59.7,-86.6,270,43.3
111.4,15772,-59.6,-86.6,270,43.3
111.3,15777,-59.5,-86.5,271,43.5
111.2,15782,-59.5,-86.5,271,43.5
111.1,15792,-59.5,-86.5,271,43.7
111,15797,-59.5,-86.5,271,43.7
110.9,15801,-59.5,-86.6,271,43.9
110.8,15806,-59.5,-86.5,272,43.9
110.7,15811,-59.5,-86.5,272,43.9
110.6,15815,-59.5,-86.5,272,44.1
110.5,15825,-59.6,-86.5,272,44.3
110.4,15830,-59.6,-86.5,272,44.3
110.3,15835,-59.6,-86.5,272,44.5
110.2,15839,-59.6,-86.5,272,44.5
110.1,15844,-59.7,-86.5,272,44.7
110,15854,-59.7,-86.5,272,44.9
109.9,15859,-59.7,-86.5,272,44.9
109.8,15864,-59.7,-86.5,272,45.1
109.7,15869,-59.7,-86.5,272,45.1
109.6,15874,-59.8,-86.6,272,45.3
109.5,15879,-59.8,-86.6,273,45.5
109.4,15884,-59.8,-86.6,273,45.5
109.3,15894,-59.9,-86.6,273,45.9
109.2,15899,-59.9,-86.6,273,45.9
109.1,15904,-60,-86.6,273,46.1
109,15908,-60,-86.6,273,46.1
108.9,15913,-60,-86.6,273,46.3
108.8,15918,-60.1,-86.6,273,46.5
108.7,15927,-60.1,-86.6,274,46.7
108.6,15932,-60.2,-86.6,274,46.8
108.5,15936,-60.2,-86.6,274,46.8
108.4,15941,-60.2,-86.6,274,47
108.3,15950,-60.3,-86.6,275,47.2
108.2,15955,-60.4,-86.6,275,47.4
108.1,15960,-60.4,-86.6,275,47.6
108,15966,-60.4,-86.6,275,47.6
107.9,15971,-60.5,-86.7,275,47.8
107.8,15979,-60.5,-86.7,276,48
107.7,15984,-60.6,-86.7,276,48.2
107.6,15989,-60.6,-86.7,276,48.2
107.5,15994,-60.7,-86.7,276,48.4
107.4,15999,-60.7,-86.7,276,48.6
107.3,16009,-60.8,-86.7,277,48.8
107.2,16013,-60.8,-86.8,277,48.8
107.1,16018,-60.8,-86.8,277,49
107,16022,-60.8,-86.8,277,49
106.9,16032,-60.9,-86.8,277,49.2
106.8,16037,-60.9,-86.9,277,49.4
106.7,16042,-61,-86.9,277,49.4
106.6,16047,-61,-86.9,277,49.4
106.5,16051,-61,-86.9,277,49.6
106.4,16060,-61,-86.9,278,49.6
106.3,16065,-61,-86.9,278,49.8
106.2,16069,-61,-86.9,278,49.8
106.1,16079,-61.1,-86.9,278,50
106,16084,-61.1,-86.9,278,50
105.9,16089,-61.2,-86.9,278,50
105.8,16094,-61.2,-86.9,278,50.2
105.7,16098,-61.2,-86.9,278,50.2
105.6,16107,-61.3,-86.9,278,50.3
105.5,16112,-61.3,-86.9,278,50.3
105.4,16116,-61.3,-86.9,278,50.3
105.3,16124,-61.4,-87,278,50.5
105.2,16129,-61.4,-87,278,50.7
105.1,16133,-61.5,-87,278,50.7
105,16142,-61.5,-87,278,50.9
104.9,16147,-61.5,-87,278,50.9
104.8,16152,-61.5,-87.1,278,51.1
104.7,16161,-61.5,-87.1,278,51.3
104.6,16166,-61.6,-87.1,278,51.5
104.5,16170,-61.6,-87.1,278,51.5
104.4,16175,-61.6,-87.1,278,51.7
104.3,16184,-61.7,-87.2,278,51.9
104.2,16188,-61.7,-87.2,278,51.9
104.1,16195,-61.7,-87.2,278,52.1
104,16199,-61.7,-87.2,278,52.3
103.9,16204,-61.8,-87.2,278,52.3
103.8,16214,-61.8,-87.3,278,52.5
103.7,16218,-61.9,-87.3,278,52.5
103.6,16223,-61.9,-87.3,278,52.7
103.5,16228,-61.9,-87.3,278,52.7
103.4,16238,-62,-87.3,278,52.9
103.3,16243,-62,-87.3,278,53.1
103.2,16247,-62,-87.3,278,53.1
103.1,16252,-62.1,-87.3,278,53.3
103,16261,-62.1,-87.3,278,53.5
102.9,16265,-62.2,-87.3,278,53.5
102.8,16274,-62.2,-87.4,278,53.6
102.7,16278,-62.3,-87.4,278,53.8
102.6,16282,-62.3,-87.4,277,53.8
102.5,16291,-62.4,-87.4,277,54
102.4,16294,-62.4,-87.4,277,54.2
102.3,16303,-62.5,-87.4,277,54.4
102.2,16307,-62.5,-87.4,277,54.6
102.1,16316,-62.6,-87.5,277,54.8
102,16320,-62.7,-87.5,277,55
101.9,16325,-62.7,-87.5,277,55
101.8,16330,-62.8,-87.5,277,55.2
101.7,16339,-62.8,-87.5,277,55.6
101.6,16344,-62.9,-87.5,277,55.8
101.5,16348,-62.9,-87.5,277,55.8
101.4,16357,-63,-87.5,276,56.2
101.3,16362,-63,-87.5,276,56.4
101.2,16367,-63,-87.6,276,56.6
101.1,16376,-63.1,-87.6,276,56.8
101,16381,-63.1,-87.6,276,57
100.9,16385,-63.1,-87.6,276,57.1
100.8,16393,-63.2,-87.6,276,57.5
100.7,16397,-63.2,-87.6,276,57.5
100.6,16406,-63.3,-87.6,276,57.9
100.5,16410,-63.3,-87.6,276,57.9
100.4,16418,-63.4,-87.7,276,58.3
100.3,16422,-63.4,-87.7,276,58.3
100.2,16430,-63.5,-87.7,276,58.5
100.1,16435,-63.5,-87.7,276,58.5
100,16442,-63.6,-87.7,276,58.5
99.9,16447,-63.6,-87.7,276,58.5
99.8,16455,-63.6,-87.7,276,58.5
99.7,16459,-63.6,-87.7,276,58.5
99.6,16468,-63.7,-87.7,276,58.3
99.5,16472,-63.7,-87.7,277,58.3
99.4,16476,-63.7,-87.7,277,58.1
99.3,16485,-63.8,-87.8,277,57.9
99.2,16490,-63.8,-87.8,277,57.9
99.1,16499,-63.8,-87.8,277,57.7
99,16503,-63.9,-87.8,278,57.5
98.9,16508,-63.9,-87.8,278,57.3
98.8,16516,-64,-87.9,278,57.1
98.7,16521,-64,-87.9,279,57
98.6,16529,-64.1,-87.9,279,56.6
98.5,16533,-64.1,-88,279,56.4
98.4,16543,-64.2,-88,280,56
98.3,16548,-64.2,-88.1,280,55.8
98.2,16553,-64.2,-88.1,280,55.6
98.1,16559,-64.1,-88.1,280,55.4
98,16563,-64.1,-88,281,55.2
97.9,16573,-64.1,-88,281,54.8
97.8,16579,-64,-88,281,54.6
97.7,16584,-64,-88,281,54.2
97.6,16589,-64,-88,281,54
97.5,16599,-64,-88,282,53.6
97.4,16604,-64.1,-88,282,53.3
97.3,16609,-64.1,-88,282,53.1
97.2,16614,-64.2,-88,282,52.9
97.1,16624,-64.3,-88.1,282,52.3
97,16629,-64.3,-88.1,282,51.9
96.9,16634,-64.3,-88.1,282,51.7
96.8,16640,-64.4,-88.1,282,51.3
96.7,16646,-64.4,-88,282,51.1
96.6,16652,-64.4,-88,282,50.7
96.5,16658,-64.4,-88,282,50.5
96.4,16664,-64.5,-88,282,50.2
96.3,16675,-64.6,-88.1,283,49.8
96.2,16679,-64.6,-88.1,283,49.4
96.1,16684,-64.7,-88,283,49.2
96,16689,-64.7,-88.1,283,48.8
95.9,16702,-64.8,-88.1,283,48.4
95.8,16708,-64.8,-88.1,283,48
95.7,16714,-64.9,-88.1,283,47.8
95.6,16720,-64.9,-88.1,283,47.6
95.5,16726,-65,-88.1,283,47.4
95.4,16732,-65,-88.1,283,47.2
95.3,16738,-65,-88.1,283,46.8
95.2,16744,-65.1,-88.1,283,46.7
95.1,16750,-65.1,-88.1,284,46.5
95,16755,-65.2,-88.1,284,46.3
94.9,16760,-65.2,-88.2,284,46.1
94.8,16770,-65.3,-88.1,284,45.7
94.7,16775,-65.3,-88.1,284,45.5
94.6,16781,-65.3,-88.1,284,45.1
94.5,16787,-65.4,-88.1,284,44.9
94.4,16793,-65.4,-88.1,284,44.7
94.3,16799,-65.5,-88.1,284,44.5
94.2,16805,-65.5,-88.2,284,44.3
94.1,16816,-65.6,-88.2,284,43.7
94,16822,-65.7,-88.2,284,43.5
93.9,16828,-65.7,-88.2,284,43.3
93.8,16834,-65.8,-88.2,284,43.2
93.7,16841,-65.8,-88.2,284,42.8
93.6,16847,-65.9,-88.3,284,42.6
93.5,16854,-66,-88.3,284,42.4
93.4,16859,-66,-88.3,284,42
93.3,16865,-66.1,-88.3,284,41.8
93.2,16871,-66.1,-88.3,284,41.6
93.1,16877,-66.2,-88.3,284,41.4
93,16884,-66.2,-88.3,284,41.2
92.9,16890,-66.3,-88.3,284,41
92.8,16895,-66.3,-88.4,284,40.6
92.7,16906,-66.4,-88.3,284,40.2
92.6,16912,-66.4,-88.4,284,40
92.5,16917,-66.5,-88.4,284,39.8
92.4,16923,-66.5,-88.4,283,39.7
92.3,16928,-66.6,-88.4,283,39.5
92.2,16939,-66.7,-88.4,283,39.3
92.1,16945,-66.8,-88.5,283,39.1
92,16951,-66.8,-88.5,283,38.9
91.9,16957,-66.9,-88.5,282,38.9
91.8,16962,-66.9,-88.5,282,38.7
91.7,16971,-67,-88.5,281,38.5
91.6,16976,-67,-88.6,281,38.5
91.5,16981,-67,-88.5,281,38.3
91.4,16991,-67,-88.5,280,38.3
91.3,16996,-67.1,-88.5,280,38.3
91.2,17002,-67.1,-88.6,280,38.1
91.1,17007,-67.2,-88.6,280,38.1
91,17018,-67.3,-88.6,279,38.1
90.9,17023,-67.3,-88.7,279,38.1
90.8,17028,-67.3,-88.7,279,38.1
90.7,17033,-67.4,-88.7,278,38.1
90.6,17044,-67.4,-88.8,278,38.1
90.5,17049,-67.5,-88.8,278,38.1
90.4,17054,-67.5,-88.9,278,38.1
90.3,17064,-67.5,-88.9,278,38.1
90.2,17069,-67.5,-89,277,38.1
90.1,17074,-67.5,-89,277,38.1
90,17085,-67.4,-89,277,38.1
89.9,17091,-67.3,-88.9,277,38.1
89.8,17096,-67.2,-88.9,277,38.1
89.7,17102,-67.2,-88.9,277,38.1
89.6,17107,-67.2,-89,277,37.9
89.5,17117,-67.2,-89.1,277,37.7
89.4,17122,-67.2,-89.1,277,37.7
89.3,17132,-67.2,-89.2,277,37.5
89.2,17137,-67.1,-89.1,277,37.5
89.1,17142,-66.9,-89,277,37.3
89,17147,-66.7,-88.9,277,37.1
88.9,17158,-66.5,-88.8,276,36.9
88.8,17163,-66.5,-88.8,276,36.9
88.7,17168,-66.5,-88.8,276,36.7
88.6,17179,-66.5,-88.9,276,36.5
88.5,17184,-66.5,-88.9,275,36.3
88.4,17189,-66.6,-88.9,275,36.3
88.3,17199,-66.6,-88.9,275,36.2
88.2,17204,-66.6,-89,275,36
88.1,17209,-66.7,-89,274,36
88,17220,-66.7,-89,274,35.8
87.9,17226,-66.8,-89,274,35.8
87.8,17231,-66.8,-89,274,35.8
87.7,17236,-66.9,-89,274,35.8
87.6,17247,-67,-89,273,35.8
87.5,17252,-67,-89.1,273,35.8
87.4,17257,-67,-89.1,273,35.8
87.3,17267,-67.1,-89.1,273,35.8
87.2,17272,-67.1,-89.1,273,36
87.1,17281,-67.1,-89.1,273,36
87,17286,-67.1,-89.1,273,36.2
86.9,17296,-67.2,-89.1,273,36.3
86.8,17301,-67.2,-89.1,273,36.3
86.7,17306,-67.1,-89.1,273,36.5
86.6,17317,-67,-89,273,36.7
86.5,17322,-66.9,-89,273,36.9
86.4,17328,-66.9,-89,273,36.9
86.3,17338,-66.9,-89,273,37.3
86.2,17343,-66.9,-89.1,274,37.3
86.1,17347,-66.9,-89.1,274,37.5
86,17358,-66.9,-89.1,274,37.7
85.9,17363,-66.8,-89.1,275,37.9
85.8,17368,-66.8,-89.1,275,38.1
85.7,17378,-66.7,-89.1,275,38.3
85.6,17383,-66.7,-89.1,276,38.3
85.5,17393,-66.7,-89.2,276,38.5
85.4,17398,-66.7,-89.2,277,38.5
85.3,17408,-66.8,-89.3,278,38.7
85.2,17413,-66.8,-89.3,278,38.7
85.1,17418,-66.8,-89.4,278,38.5
85,17428,-66.6,-89.3,279,38.5
84.9,17433,-66.5,-89.2,280,38.5
84.8,17443,-66.2,-89,280,38.1
84.7,17448,-66.2,-89,281,38.1
84.6,17458,-66.1,-89.1,282,37.7
84.5,17463,-66.2,-89.1,282,37.5
84.4,17468,-66.2,-89.2,282,37.3
84.3,17477,-66.2,-89.2,283,36.7
84.2,17482,-66.2,-89.2,284,36.3
84.1,17492,-66,-89.1,284,35.8
84,17497,-65.9,-89.1,285,35.4
83.9,17507,-65.8,-89,285,34.8
83.8,17512,-65.6,-89,286,34.4
83.7,17522,-65.5,-88.9,286,33.4
83.6,17528,-65.5,-88.9,287,33
83.5,17533,-65.5,-88.9,287,32.7
83.4,17543,-65.5,-89,288,31.7
83.3,17549,-65.5,-89,288,31.3
83.2,17559,-65.5,-89,289,30.1
83.1,17565,-65.4,-89,289,29.7
83,17571,-65.4,-89,289,29.2
82.9,17576,-65.4,-89,289,28.6
82.8,17587,-65.3,-89,290,27.6
82.7,17592,-65.3,-89,290,27
82.6,17602,-65.4,-89.1,290,25.9
82.5,17607,-65.3,-89.1,291,25.3
82.4,17616,-65.1,-89,291,23.9
82.3,17624,-65.1,-89,291,22.7
82.2,17629,-65,-89,291,22.2
82.1,17638,-64.9,-89.1,291,21
82,17643,-64.9,-89.1,291,20.4
81.9,17653,-64.8,-89.1,291,19
81.8,17658,-64.7,-89.1,291,18.5
81.7,17668,-64.6,-89.1,291,17.3
81.6,17673,-64.5,-89.1,290,16.9
81.5,17683,-64.3,-89,290,15.7
81.4,17689,-64.1,-88.9,289,15.4
81.3,17700,-63.8,-88.6,288,14.4
81.2,17707,-63.7,-88.6,287,14
81.1,17713,-63.8,-88.7,287,13.6
81,17719,-63.8,-88.7,286,13.2
80.9,17730,-63.8,-88.7,284,12.4
80.8,17735,-63.8,-88.7,283,12.1
80.7,17746,-63.9,-88.7,281,11.5
80.6,17751,-63.9,-88.7,280,11.3
80.5,17756,-64,-88.7,278,11.1
80.4,17767,-64.1,-88.8,276,10.7
80.3,17773,-64.1,-88.8,275,10.5
80.2,17784,-64.2,-88.7,272,10.1
80.1,17789,-64.2,-88.7,270,9.9
80,17798,-64.2,-88.7,267,9.7
79.9,17803,-64.3,-88.7,266,9.7
79.8,17812,-64.3,-88.7,263,9.5
79.7,17818,-64.4,-88.7,261,9.5
79.6,17828,-64.4,-88.7,258,9.5
79.5,17833,-64.4,-88.7,257,9.5
79.4,17844,-64.5,-88.7,254,9.7
79.3,17849,-64.5,-88.7,253,9.7
79.2,17859,-64.5,-88.7,250,9.9
79.1,17864,-64.5,-88.7,249,9.9
79,17874,-64.5,-88.7,247,10.3
78.9,17880,-64.5,-88.6,247,10.3
78.8,17890,-64.5,-88.7,245,10.5
78.7,17895,-64.6,-88.7,245,10.7
78.6,17905,-64.6,-88.7,244,10.9
78.5,17911,-64.6,-88.7,244,11.1
78.4,17922,-64.7,-88.7,244,11.3
78.3,17927,-64.7,-88.7,244,11.5
78.2,17937,-64.8,-88.7,245,11.7
78.1,17942,-64.8,-88.7,245,11.9
78,17952,-64.9,-88.7,246,12.1
77.9,17957,-64.9,-88.7,246,12.2
77.8,17966,-64.9,-88.7,247,12.4
77.7,17976,-65,-88.7,248,12.6
77.6,17981,-65,-88.7,248,12.8
77.5,17991,-65,-88.7,249,13
77.4,17996,-65.1,-88.7,249,13.2
77.3,18006,-65.2,-88.8,249,13.6
77.2,18016,-65.3,-88.8,250,14
77.1,18021,-65.3,-88.8,250,14.2
77,18031,-65.4,-88.9,250,14.6
76.9,18035,-65.4,-88.9,250,14.8
76.8,18044,-65.5,-89,249,15.2
76.7,18053,-65.5,-89,249,15.7
76.6,18063,-65.6,-89.1,248,16.3
76.5,18068,-65.6,-89.1,248,16.5
76.4,18079,-65.6,-89.2,247,17.1
76.3,18084,-65.6,-89.2,246,17.5
76.2,18096,-65.6,-89.2,245,18.1
76.1,18102,-65.6,-89.2,245,18.5
76,18107,-65.5,-89.2,244,18.7
75.9,18117,-65.3,-89.1,243,19.2
75.8,18127,-65.2,-89.1,242,19.8
75.7,18132,-65.2,-89,241,20.2
75.6,18143,-65.1,-89,240,20.8
75.5,18148,-65.1,-89,240,21
75.4,18159,-65.1,-89,239,21.6
75.3,18164,-65,-89,238,21.8
75.2,18175,-65,-89,237,22.2
75.1,18180,-65,-89,237,22.4
75,18191,-64.9,-89,236,22.7
74.9,18196,-64.9,-89,236,22.9
74.8,18206,-65,-89,236,23.3
74.7,18216,-65,-89,235,23.5
74.6,18220,-65.1,-89,235,23.7
74.5,18230,-65.1,-89,235,24.1
74.4,18240,-65.2,-89,235,24.5
74.3,18245,-65.2,-89,235,24.5
74.2,18256,-65.3,-89,235,24.9
74.1,18261,-65.3,-89,235,25.1
74,18272,-65.4,-89,235,25.5
73.9,18277,-65.4,-89,235,25.7
73.8,18287,-65.5,-89.1,235,25.9
73.7,18298,-65.6,-89.1,235,26.2
73.6,18303,-65.6,-89.1,235,26.4
73.5,18313,-65.7,-89.1,235,26.6
73.4,18322,-65.7,-89.1,236,27
73.3,18327,-65.7,-89.1,236,27
73.2,18339,-65.7,-89.1,236,27.2
73.1,18344,-65.8,-89.1,236,27.2
73,18355,-65.8,-89.2,237,27.4
72.9,18360,-65.9,-89.2,237,27.4
72.8,18369,-66,-89.3,237,27.4
72.7,18379,-66,-89.4,238,27.2
72.6,18389,-66.1,-89.5,238,27.2
72.5,18394,-66.1,-89.5,239,27
72.4,18404,-66.1,-89.6,239,26.8
72.3,18410,-66.1,-89.6,240,26.6
72.2,18420,-65.8,-89.4,240,26.4
72.1,18431,-65.5,-89.3,241,26
72,18436,-65.4,-89.3,241,25.9
71.9,18445,-65.2,-89.2,242,25.5
71.8,18455,-65.3,-89.3,243,25.1
71.7,18465,-65.3,-89.4,243,24.5
71.6,18470,-65.4,-89.4,243,24.3
71.5,18480,-65.3,-89.4,244,23.7
71.4,18490,-65.3,-89.4,244,23.3
71.3,18495,-65.2,-89.4,244,22.9
71.2,18505,-65.2,-89.4,244,22.4
71.1,18517,-65,-89.3,244,21.8
71,18524,-64.9,-89.2,244,21.4
70.9,18530,-64.9,-89.2,245,21
70.8,18542,-64.9,-89.2,245,20.2
70.7,18548,-64.9,-89.3,245,19.8
70.6,18559,-65,-89.3,245,18.9
70.5,18565,-65,-89.4,245,18.5
70.4,18577,-65,-89.4,245,17.3
70.3,18583,-65,-89.4,245,16.9
70.2,18594,-65,-89.3,244,15.7
70.1,18600,-64.9,-89.3,244,15.2
70,18611,-64.9,-89.3,244,13.4
69.9,18615,-64.8,-89.3,244,13.4
69.8,18627,-64.8,-89.3,243,12.2
69.7,18638,-64.7,-89.3,242,11.1
69.6,18644,-64.7,-89.3,241,10.5
69.5,18656,-64.4,-89.1,239,9.3
69.4,18662,-64.3,-89.1,238,8.7
69.3,18669,-64.3,-89,236,8.4
69.2,18680,-64.2,-89,233,7.4
69.1,18690,-64.3,-89,228,6.6
69,18695,-64.3,-89,225,6.4
68.9,18705,-64.1,-88.9,219,6
68.8,18714,-64.1,-88.9,213,5.6
68.7,18724,-64.1,-88.9,207,5.6
68.6,18733,-64.2,-88.9,201,5.6
68.5,18739,-64.2,-88.9,199,5.6
68.4,18749,-64.3,-88.9,195,6
68.3,18759,-64.3,-88.9,192,6.2
68.2,18770,-64.4,-88.9,190,6.6
68.1,18775,-64.4,-88.9,189,6.8
68,18785,-64.5,-88.9,188,7.2
67.9,18795,-64.5,-88.9,188,7.6
67.8,18805,-64.5,-88.9,187,8
67.7,18815,-64.5,-88.9,187,8.6
67.6,18819,-64.6,-88.9,187,8.7
67.5,18829,-64.6,-88.9,187,9.1
67.4,18840,-64.7,-88.9,188,9.5
67.3,18850,-64.8,-88.9,188,9.9
67.2,18860,-64.8,-88.9,189,10.3
67.1,18865,-64.9,-88.9,189,10.5
67,18874,-64.9,-89,189,10.9
66.9,18884,-65,-89,190,11.5
66.8,18894,-65,-89,191,11.9
66.7,18904,-65.1,-89,192,12.4
66.6,18914,-65.1,-89.1,193,12.8
66.5,18924,-65.2,-89.1,194,13.4
66.4,18929,-65.1,-89,195,13.8
66.3,18939,-65.1,-89,196,14.4
66.2,18949,-65.1,-89.1,197,15
66.1,18960,-65.2,-89.1,199,15.6
66,18966,-65.2,-89.1,200,15.9
65.9,18976,-65.2,-89.2,201,16.5
65.8,18986,-65.2,-89.2,203,16.9
65.7,18996,-65.3,-89.3,205,17.5
65.6,19008,-65.4,-89.5,206,18.1
65.5,19015,-65.4,-89.6,207,18.3
65.4,19024,-65.4,-89.7,209,18.7
65.3,19033,-65.3,-89.8,211,19
65.2,19041,-65.2,-89.8,213,19.4
65.1,19050,-64.6,-89.5,215,19.6
65,19058,-64,-89.2,217,19.8
64.9,19071,-63.7,-89.2,219,20.2
64.8,19080,-63.2,-89,221,20.2
64.7,19088,-63.1,-89,223,20.4
64.6,19098,-63,-89,224,20.4
64.5,19108,-62.8,-88.9,226,20.4
64.4,19117,-62.8,-88.9,227,20.4
64.3,19126,-62.9,-89,228,20.4
64.2,19135,-62.9,-89,229,20.4
64.1,19145,-63,-89,230,20.4
64,19155,-63,-88.9,231,20.4
63.9,19164,-63.1,-88.9,231,20.4
63.8,19174,-63.1,-88.8,232,20.4
63.7,19184,-63.2,-88.8,233,20.4
63.6,19194,-63.3,-88.8,233,20.4
63.5,19203,-63.3,-88.8,234,20.4
63.4,19213,-63.4,-88.8,234,20.4
63.3,19223,-63.5,-88.8,234,20.4
63.2,19233,-63.5,-88.8,234,20.2
63.1,19243,-63.6,-88.8,234,20.2
63,19253,-63.6,-88.8,234,20
62.9,19264,-63.6,-88.7,234,19.8
62.8,19270,-63.6,-88.7,234,19.6
62.7,19279,-63.5,-88.7,233,19.4
62.6,19293,-63.6,-88.7,232,19
62.5,19302,-63.6,-88.8,232,18.7
62.4,19312,-63.7,-88.8,231,18.5
62.3,19323,-63.7,-88.8,230,18.1
62.2,19329,-63.6,-88.8,229,18.1
62.1,19340,-63.6,-88.8,228,17.7
62,19351,-63.6,-88.9,227,17.7
61.9,19361,-63.6,-88.9,226,17.5
61.8,19371,-63.5,-88.9,226,17.5
61.7,19382,-63.4,-88.9,225,17.3
61.6,19392,-63.3,-88.9,225,17.5
61.5,19402,-63.2,-88.8,224,17.5
61.4,19413,-63.2,-88.8,224,17.5
61.3,19418,-63.2,-88.8,224,17.7
61.2,19428,-63.1,-88.8,224,17.7
61.1,19438,-63.1,-88.8,224,17.9
61,19449,-63.1,-88.8,224,17.9
60.9,19460,-63.1,-88.8,224,18.1
60.8,19470,-63.1,-88.8,225,18.1
60.7,19480,-63.1,-88.8,225,18.1
60.6,19491,-63.1,-88.8,226,18.3
60.5,19501,-63.1,-88.8,227,18.3
60.4,19512,-63.2,-88.8,228,18.3
60.3,19523,-63.1,-88.8,229,18.3
60.2,19534,-63.1,-88.8,230,18.1
60.1,19540,-63.1,-88.8,231,18.1
60,19551,-63.1,-88.8,232,18.1
59.9,19561,-63.1,-88.8,233,18.1
59.8,19571,-63.1,-88.7,235,18.1
59.7,19582,-63.1,-88.7,236,18.1
59.6,19593,-63.1,-88.7,238,18.1
59.5,19603,-63.1,-88.7,239,18.1
59.4,19614,-63.1,-88.7,240,18.1
59.3,19625,-63.1,-88.7,240,18.1
59.2,19635,-63.1,-88.7,241,18.1
59.1,19647,-63.1,-88.7,241,18.1
59,19658,-63.2,-88.7,240,18.1
58.9,19663,-63.2,-88.7,240,18.1
58.8,19674,-63.3,-88.7,240,18.3
58.7,19685,-63.3,-88.7,239,18.3
